lat,lon,time
51.68326457340189,5.292795015829704,2021-01-08T12:17:48Z
51.683356328318474,5.292847530891217,2021-01-08T12:17:49Z
51.683447062781475,5.292886415748829,2021-01-08T12:17:50Z
51.683583362139146,5.29290450421677,2021-01-08T12:17:51Z
51.68368329285888,5.292936899020592,2021-01-08T12:17:52Z
51.68377927131519,5.292945668951118,2021-01-08T12:17:53Z
51.683876726382785,5.292943117352918,2021-01-08T12:17:54Z
51.683964737712124,5.292947382189714,2021-01-08T12:17:55Z
51.68403628835285,5.292951794424302,2021-01-08T12:17:56Z
51.68409480848578,5.292953559955747,2021-01-08T12:17:57Z
51.68417288215883,5.29295744977508,2021-01-08T12:17:58Z
51.68421150849602,5.2929948080643,2021-01-08T12:17:59Z
51.68422972974614,5.293005744331798,2021-01-08T12:18:00Z
51.68420952078974,5.293008167288715,2021-01-08T12:18:02Z
51.68419121784536,5.292987327755508,2021-01-08T12:18:05Z
51.68419697348708,5.293028581211452,2021-01-08T12:18:13Z
51.68420995631163,5.2930677474163215,2021-01-08T12:18:14Z
51.684222503374514,5.293135096144279,2021-01-08T12:18:15Z
51.68425507276544,5.293153782698843,2021-01-08T12:18:16Z
51.68423097884908,5.293255313895803,2021-01-08T12:18:17Z
51.68419949549681,5.293331427144597,2021-01-08T12:18:18Z
51.68416178040448,5.2934056197542585,2021-01-08T12:18:19Z
51.684117278320436,5.2934937083201445,2021-01-08T12:18:20Z
51.684078079430066,5.293580364052668,2021-01-08T12:18:21Z
51.684037173194895,5.293679865625547,2021-01-08T12:18:22Z
51.68399225445273,5.293783406850838,2021-01-08T12:18:23Z
51.68392291916864,5.293848504773923,2021-01-08T12:18:24Z
51.683877337156595,5.29386429281084,2021-01-08T12:18:25Z
51.683797350863095,5.293852227380153,2021-01-08T12:18:26Z
51.683720788783965,5.2938279924925995,2021-01-08T12:18:27Z
51.68364878490915,5.2937972767776476,2021-01-08T12:18:28Z
51.683586243758235,5.293765448602845,2021-01-08T12:18:29Z
51.68352293812401,5.293737446515821,2021-01-08T12:18:30Z
51.68348598712081,5.29374888407255,2021-01-08T12:18:31Z
51.68342522766762,5.293749349593429,2021-01-08T12:18:32Z
51.68335360445876,5.293754945737461,2021-01-08T12:18:33Z
51.68327656665791,5.293762170698528,2021-01-08T12:18:34Z
51.68319960487745,5.293756000754559,2021-01-08T12:18:35Z
51.683120585353414,5.29379956181318,2021-01-08T12:18:36Z
51.68304632061352,5.29385247485003,2021-01-08T12:18:37Z
51.68301345504449,5.293887908693794,2021-01-08T12:18:38Z
51.682941707630825,5.293954597692215,2021-01-08T12:18:39Z
51.6828768055902,5.294023907223459,2021-01-08T12:18:40Z
51.68279428175072,5.294102298923439,2021-01-08T12:18:41Z
51.6827081618896,5.294155948673639,2021-01-08T12:18:42Z
51.68261705791528,5.294154783401015,2021-01-08T12:18:43Z
51.682533807406244,5.294150053131433,2021-01-08T12:18:44Z
51.682444421759584,5.294140231129905,2021-01-08T12:18:45Z
51.682347861809895,5.294116232394363,2021-01-08T12:18:46Z
51.68224543799751,5.294095019448434,2021-01-08T12:18:47Z
51.68213688400363,5.294071583680069,2021-01-08T12:18:48Z
51.682019393401106,5.2940456785372465,2021-01-08T12:18:49Z
51.68189318775091,5.294026301156316,2021-01-08T12:18:50Z
51.68178073949403,5.2939889662702315,2021-01-08T12:18:51Z
51.68166807237699,5.293963693367713,2021-01-08T12:18:52Z
51.68155445235691,5.293938953822022,2021-01-08T12:18:53Z
51.68143750558967,5.2939133465185275,2021-01-08T12:18:54Z
51.68130743069769,5.293885583906036,2021-01-08T12:18:55Z
51.68118896291928,5.293865717461451,2021-01-08T12:18:56Z
51.68106333920502,5.29384485277736,2021-01-08T12:18:57Z
51.68093822419674,5.293817148564169,2021-01-08T12:18:58Z
